Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
61	179	222785329_EZ013963.1_8-1024	CUST_66_PI426227884	14657	false		gi|222785329_EZ013963.1_8-1024	Unknown		unmapped	
62	179	NA	NA	14658	ignore	NA		Unknown		Unknown	
63	179	222785286_EZ013920.1_107-2264	CUST_876_PI426227498	14659	false		gi|222785286_EZ013920.1_107-2264	Unknown		unmapped	
64	179	222795283_EZ023671.1_57-1194	CUST_434_PI426227486	14660	false		gi|222795283_EZ023671.1_57-1194	Unknown		unmapped	
65	179	222782460_EZ011131.1_53-384	CUST_548_PI426227498	14661	false		gi|222782460_EZ011131.1_53-384	Unknown		unmapped	
66	179	NA	NA	14662	ignore	NA		Unknown		Unknown	
67	179	222786596_EZ015068.1_80-292	CUST_29_PI426265162	14663	false		gi|222786596_EZ015068.1_80-292	Unknown		unmapped	
68	179	222782193_EZ010864.1_55-1020	CUST_31_PI426227884	14664	false		gi|222782193_EZ010864.1_55-1020	Unknown		unmapped	
69	179	MGID_113_145_179	CUST_270_PI426266615	14665	false		MGID_113_145_179	Unknown		unmapped	
70	179	222784389_EZ013047.1_447-656	CUST_766_PI426227498	14666	false		gi|222784389_EZ013047.1_447-656	Unknown		unmapped	
71	179	222546061_EZ002251.1_370-765	CUST_22_PI426264540	14667	false		gi|222546061_EZ002251.1_370-765	Unknown		unmapped	
72	179	222551412_EZ007325.1_129-242	CUST_311_PI426227498	14668	false		gi|222551412_EZ007325.1_129-242	Unknown		unmapped	
73	179	222550908_EZ006821.1_19-132	CUST_18_PI426226978	14669	false		gi|222550908_EZ006821.1_19-132	Unknown		unmapped	
74	179	NA	NA	14670	ignore	NA		Unknown		Unknown	
75	179	E1A_r60_a22	(+)E1A_r60_a22	14671	pos	(+)E1A_r60_a22		Unknown		Unknown	
76	179	222790529_EZ018917.1_929-1120	CUST_42_PI426266278	14672	false		gi|222790529_EZ018917.1_929-1120	Unknown		unmapped	
77	179	222781461_EZ010132.1_140-790	CUST_28_PI426226825	14673	false		gi|222781461_EZ010132.1_140-790	Unknown		unmapped	
78	179	NA	NA	14674	ignore	NA		Unknown		Unknown	
79	179	MGID_12_297_331	CUST_274_PI426266615	14675	false		MGID_12_297_331	Unknown		unmapped	
80	179	NA	NA	14676	ignore	NA		Unknown		Unknown	
81	179	222782842_EZ011513.1_36-887	CUST_71_PI426227893	14677	false		gi|222782842_EZ011513.1_36-887	Unknown		unmapped	
82	179	222785194_EZ013828.1_56-1212	CUST_303_PI426227486	14678	false		gi|222785194_EZ013828.1_56-1212	Unknown		unmapped	
1	180	NA	NA	14679	ignore	NA		Unknown		Unknown	
2	180	222784408_EZ013064.1_139-670	CUST_46_PI426226978	14680	false		gi|222784408_EZ013064.1_139-670	Unknown		unmapped	
3	180	NA	NA	14681	ignore	NA		Unknown		Unknown	
4	180	222549404_EZ005317.1_7-240	CUST_230_PI426227498	14682	false		gi|222549404_EZ005317.1_7-240	Unknown		unmapped	
5	180	222782249_EZ010920.1_470-943	CUST_21_PI426226825	14683	false		gi|222782249_EZ010920.1_470-943	Unknown		unmapped	
6	180	222785318_EZ013952.1_158-640	CUST_910_PI426227498	14684	false		gi|222785318_EZ013952.1_158-640	Unknown		unmapped	
7	180	MGID_293_110_145	CUST_302_PI426266615	14685	false		MGID_293_110_145	Unknown		unmapped	
8	180	222784662_EZ013304.1_267-596	CUST_159_PI426226825	14686	false		gi|222784662_EZ013304.1_267-596	Unknown		unmapped	
9	180	42760650_AB117301.1_154-492	CUST_3_PI426246026	14687	false		gi|42760650_AB117301.1_154-492	Unknown		unmapped	
10	180	222784115_EZ012773.1_1189-1293	CUST_108_PI426227893	14688	false		gi|222784115_EZ012773.1_1189-1293	Unknown		unmapped	
11	180	222785020_EZ013654.1_568-693	CUST_823_PI426227498	14689	false		gi|222785020_EZ013654.1_568-693	Unknown		unmapped	
12	180	222781759_EZ010430.1_13-399	CUST_127_PI426227486	14690	false		gi|222781759_EZ010430.1_13-399	Unknown		unmapped	
13	180	NA	NA	14691	ignore	NA		Unknown		Unknown	
14	180	222794162_EZ022550.1_418-1518	CUST_16_PI426244589	14692	false		gi|222794162_EZ022550.1_418-1518	Unknown		unmapped	
15	180	222801338_EZ029726.1_8-878	CUST_1416_PI426227498	14693	false		gi|222801338_EZ029726.1_8-878	Unknown		unmapped	
16	180	222796822_EZ025210.1_58-534	CUST_189_PI426227893	14694	false		gi|222796822_EZ025210.1_58-534	Unknown		unmapped	
17	180	NA	NA	14695	ignore	NA		Unknown		Unknown	
18	180	222787719_EZ016191.1_239-1586	CUST_363_PI426227486	14696	false		gi|222787719_EZ016191.1_239-1586	Unknown		unmapped	
19	180	NA	NA	14697	ignore	NA		Unknown		Unknown	
20	180	222784955_EZ013589.1_166-1471	CUST_213_PI426226825	14698	false		gi|222784955_EZ013589.1_166-1471	Unknown		unmapped	
21	180	222783517_EZ012180.1_47-1055	CUST_82_PI426266271	14699	false		gi|222783517_EZ012180.1_47-1055	Unknown		unmapped	
22	180	222785811_EZ014293.1_64-1033	CUST_967_PI426227498	14700	false		gi|222785811_EZ014293.1_64-1033	Unknown		unmapped	
23	180	222783259_EZ011928.1_88-1179	CUST_47_PI426266424	14701	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
24	180	NA	NA	14702	ignore	NA		Unknown		Unknown	
25	180	222781761_EZ010432.1_1069-1458	CUST_2_PI426244593	14703	false		gi|222781761_EZ010432.1_1069-1458	Unknown		unmapped	
26	180	NegativeControl	(-)3xSLv1	14704	neg	(-)3xSLv1		Unknown		Unknown	
27	180	222785061_EZ013695.1_54-1008	CUST_299_PI426227486	14705	false		gi|222785061_EZ013695.1_54-1008	Unknown		unmapped	
28	180	NA	NA	14706	ignore	NA		Unknown		Unknown	
29	180	222785593_EZ014105.1_24-926	CUST_14_PI426244593	14707	false		gi|222785593_EZ014105.1_24-926	Unknown		unmapped	
30	180	222544563_EZ000753.1_132-320	CUST_30_PI426226915	14708	false		gi|222544563_EZ000753.1_132-320	Unknown		unmapped	
31	180	222800253_EZ028641.1_854-964	CUST_69_PI426266360	14709	false		gi|222800253_EZ028641.1_854-964	Unknown		unmapped	
32	180	222782846_EZ011517.1_118-641	CUST_187_PI426227486	14710	false		gi|222782846_EZ011517.1_118-641	Unknown		unmapped	
33	180	E1A_r60_a135	(+)E1A_r60_a135	14711	pos	(+)E1A_r60_a135		Unknown		Unknown	
34	180	NA	NA	14712	ignore	NA		Unknown		Unknown	
35	180	NA	NA	14713	ignore	NA		Unknown		Unknown	
36	180	222794957_EZ023345.1_289-399	CUST_153_PI426265159	14714	false		gi|222794957_EZ023345.1_289-399	Unknown		unmapped	
37	180	AY996050.1	CUST_233_PI426232937	14715	false		gb|AY996050.1|gi|66731530	Unknown		unmapped	
38	180	222801713_EZ030101.1_1420-1581	CUST_10_PI426247733	14716	false		gi|222801713_EZ030101.1_1420-1581	Unknown		unmapped	
39	180	222781256_EZ009927.1_22-1405	CUST_414_PI426227498	14717	false		gi|222781256_EZ009927.1_22-1405	Unknown		unmapped	
40	180	NA	NA	14718	ignore	NA		Unknown		Unknown	
41	180	NA	NA	14719	ignore	NA		Unknown		Unknown	
42	180	Dk(C)A2_113_147	CUST_190_PI426266615	14720	false		Dk(C)A2_113_147	Unknown		unmapped	
43	180	222785850_EZ014332.1_91-1971	CUST_340_PI426227486	14721	false		gi|222785850_EZ014332.1_91-1971	Unknown		unmapped	
44	180	E1A_r60_a97	(+)E1A_r60_a97	14722	pos	(+)E1A_r60_a97		Unknown		Unknown	
45	180	222785593_EZ014105.1_24-926	CUST_13_PI426244593	14723	false		gi|222785593_EZ014105.1_24-926	Unknown		unmapped	
46	180	222785867_EZ014349.1_105-404	CUST_114_PI426266317	14724	false		gi|222785867_EZ014349.1_105-404	Unknown		unmapped	
47	180	NA	NA	14725	ignore	NA		Unknown		Unknown	
48	180	222784978_EZ013612.1_57-598	CUST_290_PI426227486	14726	false		gi|222784978_EZ013612.1_57-598	Unknown		unmapped	
49	180	222550887_EZ006800.1_4-195	CUST_10_PI426247730	14727	false		gi|222550887_EZ006800.1_4-195	Unknown		unmapped	
50	180	222785590_EZ014102.1_1-1137	CUST_923_PI426227498	14728	false		gi|222785590_EZ014102.1_1-1137	Unknown		unmapped	
51	180	222781717_EZ010388.1_76-348	CUST_18_PI426266363	14729	false		gi|222781717_EZ010388.1_76-348	Unknown		unmapped	
52	180	NA	NA	14730	ignore	NA		Unknown		Unknown	
53	180	222780958_EZ009629.1_52-1314	CUST_110_PI426227486	14731	false		gi|222780958_EZ009629.1_52-1314	Unknown		unmapped	
54	180	222780092_EZ008763.1_19-669	CUST_383_PI426227498	14732	false		gi|222780092_EZ008763.1_19-669	Unknown		unmapped	
55	180	222783292_EZ011959.1_291-1142	CUST_660_PI426227498	14733	false		gi|222783292_EZ011959.1_291-1142	Unknown		unmapped	
56	180	222783123_EZ011792.1_480-1225	CUST_174_PI426264540	14734	false		gi|222783123_EZ011792.1_480-1225	Unknown		unmapped	
57	180	222785006_EZ013640.1_94-937	CUST_84_PI426266274	14735	false		gi|222785006_EZ013640.1_94-937	Unknown		unmapped	
58	180	222546777_EZ002967.1_601-852	CUST_179_PI426227498	14736	false		gi|222546777_EZ002967.1_601-852	Unknown		unmapped	
59	180	222799676_EZ028064.1_356-898	CUST_150_PI426266317	14737	false		gi|222799676_EZ028064.1_356-898	Unknown		unmapped	
60	180	NA	NA	14738	ignore	NA		Unknown		Unknown	
61	180	222785649_EZ014161.1_275-1151	CUST_931_PI426227498	14739	false		gi|222785649_EZ014161.1_275-1151	Unknown		unmapped	
62	180	303306195_HM147134.1_1689-1991	CUST_29_PI426232931	14740	false		gi|303306195_HM147134.1_1689-1991	Unknown		unmapped	
63	180	NA	NA	14741	ignore	NA		Unknown		Unknown	
64	180	NA	NA	14742	ignore	NA		Unknown		Unknown	
65	180	DkC(F1)_178_212	CUST_194_PI426266615	14743	false		DkC(F1)_178_212	Unknown		unmapped	
66	180	NA	NA	14744	ignore	NA		Unknown		Unknown	
67	180	222784716_EZ013354.1_1649-1765	CUST_17_PI426244597	14745	false		gi|222784716_EZ013354.1_1649-1765	Unknown		unmapped	
68	180	E1A_r60_n11	(+)E1A_r60_n11	14746	pos	(+)E1A_r60_n11		Unknown		Unknown	
69	180	NA	NA	14747	ignore	NA		Unknown		Unknown	
70	180	117650137_EF036564.1_239-937	CUST_126_PI426232940	14748	false		gi|117650137_EF036564.1_239-937	Unknown		unmapped	
71	180	222781550_EZ010221.1_230-886	CUST_48_PI426266274	14749	false		gi|222781550_EZ010221.1_230-886	Unknown		unmapped	
72	180	222781461_EZ010132.1_140-790	CUST_28_PI426226825	14750	false		gi|222781461_EZ010132.1_140-790	Unknown		unmapped	
73	180	222546520_EZ002710.1_355-702	CUST_3_PI426266366	14751	false		gi|222546520_EZ002710.1_355-702	Unknown		unmapped	
74	180	NA	NA	14752	ignore	NA		Unknown		Unknown	
75	180	222790529_EZ018917.1_97-1120	CUST_44_PI426266278	14753	false		gi|222790529_EZ018917.1_97-1120	Unknown		unmapped	
76	180	MGID_30_119_153	CUST_306_PI426266615	14754	false		MGID_30_119_153	Unknown		unmapped	
77	180	168989236_DQ482997.1_30-965	CUST_20_PI426232931	14755	false		gi|168989236_DQ482997.1_30-965	Unknown		unmapped	
78	180	75858836_DQ144986.1_43-546	CUST_1_PI426266594	14756	false		gi|75858836_DQ144986.1_43-546	Unknown		unmapped	
79	180	222781845_EZ010516.1_21-1517	CUST_79_PI426266349	14757	false		gi|222781845_EZ010516.1_21-1517	Unknown		unmapped	
80	180	AB201749_1369_1403	CUST_20_PI426266615	14758	false		AB201749_1369_1403	Unknown		unmapped	
81	180	222784943_EZ013577.1_4-1195	CUST_285_PI426227486	14759	false		gi|222784943_EZ013577.1_4-1195	Unknown		unmapped	
82	180	222781877_EZ010548.1_323-1383	CUST_50_PI426266271	14760	false		gi|222781877_EZ010548.1_323-1383	Unknown		unmapped	
1	181	E1A_r60_n9	(+)E1A_r60_n9	14761	pos	(+)E1A_r60_n9		Unknown		Unknown	
2	181	222796683_EZ025071.1_37-213	CUST_1240_PI426227498	14762	false		gi|222796683_EZ025071.1_37-213	Unknown		unmapped	
3	181	222803052_EZ031440.1_855-977	CUST_78_PI426245467	14763	false		gi|222803052_EZ031440.1_855-977	Unknown		unmapped	
4	181	222799912_EZ028300.1_49-1428	CUST_1332_PI426227498	14764	false		gi|222799912_EZ028300.1_49-1428	Unknown		unmapped	
5	181	ETG05_36762	ETG05_36762	14765	pos	ETG05_36762		Unknown		Unknown	
6	181	222784408_EZ013064.1_139-670	CUST_48_PI426226978	14766	false		gi|222784408_EZ013064.1_139-670	Unknown		unmapped	
7	181	222785286_EZ013920.1_343-1164	CUST_882_PI426227498	14767	false		gi|222785286_EZ013920.1_343-1164	Unknown		unmapped	
8	181	222783585_EZ012248.1_182-1212	CUST_237_PI426227486	14768	false		gi|222783585_EZ012248.1_182-1212	Unknown		unmapped	
9	181	222785286_EZ013920.1_1989-2264	CUST_874_PI426227498	14769	false		gi|222785286_EZ013920.1_1989-2264	Unknown		unmapped	
10	181	222781748_EZ010419.1_278-2279	CUST_114_PI426226868	14770	false		gi|222781748_EZ010419.1_278-2279	Unknown		unmapped	
11	181	222802444_EZ030832.1_261-899	CUST_1451_PI426227498	14771	false		gi|222802444_EZ030832.1_261-899	Unknown		unmapped	
12	181	222779072_EZ007743.1_277-486	CUST_38_PI426244589	14772	false		gi|222779072_EZ007743.1_277-486	Unknown		unmapped	
13	181	NA	NA	14773	ignore	NA		Unknown		Unknown	
14	181	133856037_EF133951.1_101-712	CUST_20_PI426267032	14774	false		gi|133856037_EF133951.1_101-712	Unknown		unmapped	
15	181	222783575_EZ012238.1_71-712	CUST_87_PI426226825	14775	false		gi|222783575_EZ012238.1_71-712	Unknown		unmapped	
16	181	222782614_EZ011285.1_56-748	CUST_108_PI426226915	14776	false		gi|222782614_EZ011285.1_56-748	Unknown		unmapped	
17	181	222784716_EZ013354.1_98-400	CUST_19_PI426244597	14777	false		gi|222784716_EZ013354.1_98-400	Unknown		unmapped	
18	181	288950318_GQ501389.1_22-453	CUST_301_PI426232940	14778	false		gi|288950318_GQ501389.1_22-453	Unknown		unmapped	
19	181	222791541_EZ019929.1_44-478	CUST_1153_PI426227498	14779	false		gi|222791541_EZ019929.1_44-478	Unknown		unmapped	
20	181	222792994_EZ021382.1_43-1187	CUST_41_PI426247733	14780	false		gi|222792994_EZ021382.1_43-1187	Unknown		unmapped	
21	181	E1A_r60_a20	(+)E1A_r60_a20	14781	pos	(+)E1A_r60_a20		Unknown		Unknown	
22	181	222783071_EZ011740.1_76-1174	CUST_619_PI426227498	14782	false		gi|222783071_EZ011740.1_76-1174	Unknown		unmapped	
23	181	222784364_EZ013022.1_71-631	CUST_757_PI426227498	14783	false		gi|222784364_EZ013022.1_71-631	Unknown		unmapped	
24	181	222782902_EZ011573.1_154-426	CUST_600_PI426227498	14784	false		gi|222782902_EZ011573.1_154-426	Unknown		unmapped	
25	181	75858826	CUST_11_PI426266566	14785	false		gi|75858826	Unknown		unmapped	
26	181	Hsp27_T31(1)_11_45	CUST_255_PI426266615	14786	false		Hsp27_T31(1)_11_45	Unknown		unmapped	
27	181	222788014_EZ016486.1_194-515	CUST_186_PI426264540	14787	false		gi|222788014_EZ016486.1_194-515	Unknown		unmapped	
28	181	NA	NA	14788	ignore	NA		Unknown		Unknown	
29	181	NA	NA	14789	ignore	NA		Unknown		Unknown	
30	181	288950321_GQ501392.1_21-443	CUST_310_PI426232940	14790	false		gi|288950321_GQ501392.1_21-443	Unknown		unmapped	
31	181	NA	NA	14791	ignore	NA		Unknown		Unknown	
32	181	222783480_EZ012143.1_333-785	CUST_12_PI426226825	14792	false		gi|222783480_EZ012143.1_333-785	Unknown		unmapped	
33	181	222784673_EZ013313.1_32-951	CUST_788_PI426227498	14793	false		gi|222784673_EZ013313.1_32-951	Unknown		unmapped	
34	181	222792020_EZ020408.1_658-960	CUST_5_PI426246035	14794	false		gi|222792020_EZ020408.1_658-960	Unknown		unmapped	
35	181	222551156_EZ007069.1_25-249	CUST_2_PI426247727	14795	false		gi|222551156_EZ007069.1_25-249	Unknown		unmapped	
36	181	222545154_EZ001344.1_1846-2958	CUST_43_PI426226915	14796	false		gi|222545154_EZ001344.1_1846-2958	Unknown		unmapped	
37	181	NA	NA	14797	ignore	NA		Unknown		Unknown	
38	181	NA	NA	14798	ignore	NA		Unknown		Unknown	
39	181	222801268_EZ029656.1_145-1074	CUST_1394_PI426227498	14799	false		gi|222801268_EZ029656.1_145-1074	Unknown		unmapped	
40	181	NA	NA	14800	ignore	NA		Unknown		Unknown	
41	181	222802354_EZ030742.1_20-439	CUST_496_PI426227486	14801	false		gi|222802354_EZ030742.1_20-439	Unknown		unmapped	
42	181	222779076_EZ007747.1_164-1129	CUST_347_PI426227498	14802	false		gi|222779076_EZ007747.1_164-1129	Unknown		unmapped	
43	181	222786551_EZ015023.1_46-198	CUST_348_PI426227486	14803	false		gi|222786551_EZ015023.1_46-198	Unknown		unmapped	
44	181	222785037_EZ013671.1_204-893	CUST_32_PI426266278	14804	false		gi|222785037_EZ013671.1_204-893	Unknown		unmapped	
45	181	222792000_EZ020388.1_1-462	CUST_36_PI426264527	14805	false		gi|222792000_EZ020388.1_1-462	Unknown		unmapped	
46	181	222794661_EZ023049.1_1591-1848	CUST_66_PI426227495	14806	false		gi|222794661_EZ023049.1_1591-1848	Unknown		unmapped	
47	181	60222981_AB158781.1_77-1042	CUST_12_PI426232937	14807	false		gi|60222981_AB158781.1_77-1042	Unknown		unmapped	
48	181	222785850_EZ014332.1_91-1971	CUST_341_PI426227486	14808	false		gi|222785850_EZ014332.1_91-1971	Unknown		unmapped	
49	181	DT620213_189_223	CUST_234_PI426266615	14809	false		DT620213_189_223	Unknown		unmapped	
50	181	222785801_EZ014283.1_6-1076	CUST_337_PI426227486	14810	false		gi|222785801_EZ014283.1_6-1076	Unknown		unmapped	
51	181	35210451_AB106688.1_11-727	CUST_16_PI426232940	14811	false		gi|35210451_AB106688.1_11-727	Unknown		unmapped	
52	181	222785867_EZ014349.1_105-891	CUST_116_PI426266317	14812	false		gi|222785867_EZ014349.1_105-891	Unknown		unmapped	
53	181	NA	NA	14813	ignore	NA		Unknown		Unknown	
54	181	NA	NA	14814	ignore	NA		Unknown		Unknown	
55	181	222797230_EZ025618.1_28-132	CUST_3_PI426246032	14815	false		gi|222797230_EZ025618.1_28-132	Unknown		unmapped	
56	181	222547090_EZ003003.1_19-228	CUST_185_PI426227498	14816	false		gi|222547090_EZ003003.1_19-228	Unknown		unmapped	
57	181	222781761_EZ010432.1_88-660	CUST_6_PI426244593	14817	false		gi|222781761_EZ010432.1_88-660	Unknown		unmapped	
58	181	222783472_EZ012135.1_40-435	CUST_78_PI426266271	14818	false		gi|222783472_EZ012135.1_40-435	Unknown		unmapped	
59	181	Ac_12_125_159	CUST_33_PI426266615	14819	false		Ac_12_125_159	Unknown		unmapped	
60	181	NA	NA	14820	ignore	NA		Unknown		Unknown	
61	181	168989246_DQ483007.1_736-840	CUST_34_PI426267032	14821	false		gi|168989246_DQ483007.1_736-840	Unknown		unmapped	
62	181	222546486_EZ002676.1_538-1287	CUST_158_PI426227498	14822	false		gi|222546486_EZ002676.1_538-1287	Unknown		unmapped	
63	181	222786617_EZ015089.1_1100-1585	CUST_98_PI426266424	14823	false		gi|222786617_EZ015089.1_1100-1585	Unknown		unmapped	
64	181	222546206_EZ002396.1_62-253	CUST_39_PI426226868	14824	false		gi|222546206_EZ002396.1_62-253	Unknown		unmapped	
65	181	222544872_EZ001062.1_584-823	CUST_42_PI426244589	14825	false		gi|222544872_EZ001062.1_584-823	Unknown		unmapped	
66	181	ETG09_48764	ETG09_48764	14826	pos	ETG09_48764		Unknown		Unknown	
67	181	222786084_EZ014556.1_1373-1498	CUST_976_PI426227498	14827	false		gi|222786084_EZ014556.1_1373-1498	Unknown		unmapped	
68	181	222782193_EZ010864.1_55-1470	CUST_36_PI426227884	14828	false		gi|222782193_EZ010864.1_55-1470	Unknown		unmapped	
69	181	222781866_EZ010537.1_121-495	CUST_12_PI426246029	14829	false		gi|222781866_EZ010537.1_121-495	Unknown		unmapped	
70	181	222785006_EZ013640.1_94-937	CUST_84_PI426266274	14830	false		gi|222785006_EZ013640.1_94-937	Unknown		unmapped	
71	181	222782876_EZ011547.1_76-632	CUST_597_PI426227498	14831	false		gi|222782876_EZ011547.1_76-632	Unknown		unmapped	
72	181	222782815_EZ011486.1_97-312	CUST_2_PI426247730	14832	false		gi|222782815_EZ011486.1_97-312	Unknown		unmapped	
73	181	222802199_EZ030587.1_438-716	CUST_240_PI426246026	14833	false		gi|222802199_EZ030587.1_438-716	Unknown		unmapped	
74	181	222801892_EZ030280.1_509-2523	CUST_1445_PI426227498	14834	false		gi|222801892_EZ030280.1_509-2523	Unknown		unmapped	
75	181	222788731_EZ017203.1_298-477	CUST_1060_PI426227498	14835	false		gi|222788731_EZ017203.1_298-477	Unknown		unmapped	
76	181	NA	NA	14836	ignore	NA		Unknown		Unknown	
77	181	288950300_GQ501371.1_22-444	CUST_249_PI426232940	14837	false		gi|288950300_GQ501371.1_22-444	Unknown		unmapped	
78	181	205321317_AB441296.1_254-430	CUST_60_PI426246026	14838	false		gi|205321317_AB441296.1_254-430	Unknown		unmapped	
79	181	222781456_EZ010127.1_1648-1767	CUST_464_PI426227498	14839	false		gi|222781456_EZ010127.1_1648-1767	Unknown		unmapped	
80	181	222798891_EZ027279.1_34-597	CUST_85_PI426227495	14840	false		gi|222798891_EZ027279.1_34-597	Unknown		unmapped	
81	181	222792999_EZ021387.1_32-178	CUST_93_PI426226868	14841	false		gi|222792999_EZ021387.1_32-178	Unknown		unmapped	
82	181	222545588_EZ001778.1_219-500	CUST_83_PI426227498	14842	false		gi|222545588_EZ001778.1_219-500	Unknown		unmapped	
1	182	NA	NA	14843	ignore	NA		Unknown		Unknown	
2	182	222794007_EZ022395.1_561-950	CUST_24_PI426226978	14844	false		gi|222794007_EZ022395.1_561-950	Unknown		unmapped	
3	182	288950314_GQ501385.1_13-465	CUST_289_PI426232940	14845	false		gi|288950314_GQ501385.1_13-465	Unknown		unmapped	
4	182	NA	NA	14846	ignore	NA		Unknown		Unknown	
5	182	222549801_EZ005714.1_20-262	CUST_27_PI426265159	14847	false		gi|222549801_EZ005714.1_20-262	Unknown		unmapped	
6	182	Ac_5_118_154	CUST_88_PI426266615	14848	false		Ac_5_118_154	Unknown		unmapped	
7	182	222792350_EZ020738.1_63-1082	CUST_67_PI426227884	14849	false		gi|222792350_EZ020738.1_63-1082	Unknown		unmapped	
8	182	222783581_EZ012244.1_373-945	CUST_174_PI426226825	14850	false		gi|222783581_EZ012244.1_373-945	Unknown		unmapped	
9	182	222788032_EZ016504.1_109-943	CUST_187_PI426264540	14851	false		gi|222788032_EZ016504.1_109-943	Unknown		unmapped	
10	182	222785152_EZ013786.1_95-208	CUST_865_PI426227498	14852	false		gi|222785152_EZ013786.1_95-208	Unknown		unmapped	
11	182	222782930_EZ011601.1_27-131	CUST_192_PI426227486	14853	false		gi|222782930_EZ011601.1_27-131	Unknown		unmapped	
12	182	222783279_EZ011946.1_90-417	CUST_207_PI426227486	14854	false		gi|222783279_EZ011946.1_90-417	Unknown		unmapped	
13	182	222783213_EZ011882.1_28-1191	CUST_638_PI426227498	14855	false		gi|222783213_EZ011882.1_28-1191	Unknown		unmapped	
14	182	NA	NA	14856	ignore	NA		Unknown		Unknown	
15	182	222785649_EZ014161.1_275-580	CUST_934_PI426227498	14857	false		gi|222785649_EZ014161.1_275-580	Unknown		unmapped	
16	182	222781456_EZ010127.1_144-1767	CUST_468_PI426227498	14858	false		gi|222781456_EZ010127.1_144-1767	Unknown		unmapped	
