ProbeID	TargetID	GeneSymbol	GeneName	Accessions	Description
CUST_44_PI426247733	222801713_EZ030101.1_32-1581			gi|222801713_EZ030101.1_32-1581	Unknown
CUST_1430_PI426227498	222801776_EZ030164.1_100-866			gi|222801776_EZ030164.1_100-866	Unknown
CUST_1432_PI426227498	222801776_EZ030164.1_100-866			gi|222801776_EZ030164.1_100-866	Unknown
CUST_1435_PI426227498	222801776_EZ030164.1_306-866			gi|222801776_EZ030164.1_306-866	Unknown
CUST_1433_PI426227498	222801776_EZ030164.1_306-866			gi|222801776_EZ030164.1_306-866	Unknown
CUST_1437_PI426227498	222801892_EZ030280.1_1900-2052			gi|222801892_EZ030280.1_1900-2052	Unknown
CUST_1438_PI426227498	222801892_EZ030280.1_1900-2052			gi|222801892_EZ030280.1_1900-2052	Unknown
CUST_1441_PI426227498	222801892_EZ030280.1_1976-2137			gi|222801892_EZ030280.1_1976-2137	Unknown
CUST_1444_PI426227498	222801892_EZ030280.1_2341-2523			gi|222801892_EZ030280.1_2341-2523	Unknown
CUST_1447_PI426227498	222801892_EZ030280.1_509-2523			gi|222801892_EZ030280.1_509-2523	Unknown
CUST_1446_PI426227498	222801892_EZ030280.1_509-2523			gi|222801892_EZ030280.1_509-2523	Unknown
CUST_1445_PI426227498	222801892_EZ030280.1_509-2523			gi|222801892_EZ030280.1_509-2523	Unknown
CUST_41_PI426264540	222801966_EZ030354.1_168-644			gi|222801966_EZ030354.1_168-644	Unknown
CUST_42_PI426264540	222801966_EZ030354.1_168-644			gi|222801966_EZ030354.1_168-644	Unknown
CUST_40_PI426264540	222801966_EZ030354.1_168-644			gi|222801966_EZ030354.1_168-644	Unknown
CUST_45_PI426264540	222801966_EZ030354.1_34-321			gi|222801966_EZ030354.1_34-321	Unknown
CUST_43_PI426264540	222801966_EZ030354.1_34-321			gi|222801966_EZ030354.1_34-321	Unknown
CUST_202_PI426264540	222801966_EZ030354.1_34-644			gi|222801966_EZ030354.1_34-644	Unknown
CUST_204_PI426264540	222801966_EZ030354.1_34-644			gi|222801966_EZ030354.1_34-644	Unknown
CUST_203_PI426264540	222801966_EZ030354.1_34-644			gi|222801966_EZ030354.1_34-644	Unknown
CUST_166_PI426266274	222801996_EZ030384.1_1107-1631			gi|222801996_EZ030384.1_1107-1631	Unknown
CUST_184_PI426265159	222801996_EZ030384.1_1107-1631			gi|222801996_EZ030384.1_1107-1631	Unknown
CUST_185_PI426265159	222801996_EZ030384.1_1107-1631			gi|222801996_EZ030384.1_1107-1631	Unknown
CUST_167_PI426266274	222801996_EZ030384.1_1107-1631			gi|222801996_EZ030384.1_1107-1631	Unknown
CUST_168_PI426266274	222801996_EZ030384.1_1107-1631			gi|222801996_EZ030384.1_1107-1631	Unknown
CUST_186_PI426265159	222801996_EZ030384.1_1107-1631			gi|222801996_EZ030384.1_1107-1631	Unknown
CUST_189_PI426265159	222801996_EZ030384.1_1171-1290			gi|222801996_EZ030384.1_1171-1290	Unknown
CUST_170_PI426266274	222801996_EZ030384.1_1387-1656			gi|222801996_EZ030384.1_1387-1656	Unknown
CUST_171_PI426266274	222801996_EZ030384.1_1387-1656			gi|222801996_EZ030384.1_1387-1656	Unknown
CUST_174_PI426266274	222801996_EZ030384.1_1920-2060			gi|222801996_EZ030384.1_1920-2060	Unknown
CUST_195_PI426265159	222801996_EZ030384.1_1920-2060			gi|222801996_EZ030384.1_1920-2060	Unknown
CUST_177_PI426266274	222801996_EZ030384.1_2060-2179			gi|222801996_EZ030384.1_2060-2179	Unknown
CUST_198_PI426265159	222801996_EZ030384.1_2060-2179			gi|222801996_EZ030384.1_2060-2179	Unknown
CUST_179_PI426266274	222801996_EZ030384.1_2427-2558			gi|222801996_EZ030384.1_2427-2558	Unknown
CUST_201_PI426265159	222801996_EZ030384.1_2427-2558			gi|222801996_EZ030384.1_2427-2558	Unknown
CUST_180_PI426266274	222801996_EZ030384.1_2427-2558			gi|222801996_EZ030384.1_2427-2558	Unknown
CUST_203_PI426265159	222801996_EZ030384.1_31-1032			gi|222801996_EZ030384.1_31-1032	Unknown
CUST_181_PI426266274	222801996_EZ030384.1_31-1032			gi|222801996_EZ030384.1_31-1032	Unknown
CUST_183_PI426266274	222801996_EZ030384.1_31-1032			gi|222801996_EZ030384.1_31-1032	Unknown
CUST_182_PI426266274	222801996_EZ030384.1_31-1032			gi|222801996_EZ030384.1_31-1032	Unknown
CUST_204_PI426265159	222801996_EZ030384.1_31-1032			gi|222801996_EZ030384.1_31-1032	Unknown
CUST_202_PI426265159	222801996_EZ030384.1_31-1032			gi|222801996_EZ030384.1_31-1032	Unknown
CUST_184_PI426266274	222801996_EZ030384.1_31-2558			gi|222801996_EZ030384.1_31-2558	Unknown
CUST_206_PI426265159	222801996_EZ030384.1_31-2558			gi|222801996_EZ030384.1_31-2558	Unknown
CUST_185_PI426266274	222801996_EZ030384.1_31-2558			gi|222801996_EZ030384.1_31-2558	Unknown
CUST_207_PI426265159	222801996_EZ030384.1_31-2558			gi|222801996_EZ030384.1_31-2558	Unknown
CUST_205_PI426265159	222801996_EZ030384.1_31-2558			gi|222801996_EZ030384.1_31-2558	Unknown
CUST_186_PI426266274	222801996_EZ030384.1_31-2558			gi|222801996_EZ030384.1_31-2558	Unknown
CUST_210_PI426265159	222801996_EZ030384.1_812-958			gi|222801996_EZ030384.1_812-958	Unknown
CUST_1448_PI426227498	222802019_EZ030407.1_132-804			gi|222802019_EZ030407.1_132-804	Unknown
CUST_1450_PI426227498	222802019_EZ030407.1_132-804			gi|222802019_EZ030407.1_132-804	Unknown
CUST_1449_PI426227498	222802019_EZ030407.1_132-804			gi|222802019_EZ030407.1_132-804	Unknown
CUST_23_PI426244589	222802077_EZ030465.1_111-845			gi|222802077_EZ030465.1_111-845	Unknown
CUST_22_PI426244589	222802077_EZ030465.1_111-845			gi|222802077_EZ030465.1_111-845	Unknown
CUST_24_PI426244589	222802077_EZ030465.1_111-845			gi|222802077_EZ030465.1_111-845	Unknown
CUST_237_PI426246026	222802199_EZ030587.1_11-325			gi|222802199_EZ030587.1_11-325	Unknown
CUST_240_PI426246026	222802199_EZ030587.1_438-716			gi|222802199_EZ030587.1_438-716	Unknown
CUST_494_PI426227486	222802228_EZ030616.1_44-575			gi|222802228_EZ030616.1_44-575	Unknown
CUST_495_PI426227486	222802228_EZ030616.1_44-575			gi|222802228_EZ030616.1_44-575	Unknown
CUST_493_PI426227486	222802228_EZ030616.1_44-575			gi|222802228_EZ030616.1_44-575	Unknown
CUST_37_PI426265162	222802262			gi|222802262	Unknown
CUST_38_PI426265162	222802262			gi|222802262	Unknown
CUST_39_PI426265162	222802262			gi|222802262	Unknown
CUST_45_PI426264530	222802277_EZ030665.1_53-298			gi|222802277_EZ030665.1_53-298	Unknown
CUST_44_PI426264530	222802277_EZ030665.1_53-298			gi|222802277_EZ030665.1_53-298	Unknown
CUST_43_PI426264530	222802277_EZ030665.1_53-298			gi|222802277_EZ030665.1_53-298	Unknown
CUST_212_PI426227893	222802285_EZ030673.1_6-1667			gi|222802285_EZ030673.1_6-1667	Unknown
CUST_211_PI426227893	222802285_EZ030673.1_6-1667			gi|222802285_EZ030673.1_6-1667	Unknown
CUST_213_PI426227893	222802285_EZ030673.1_6-1667			gi|222802285_EZ030673.1_6-1667	Unknown
CUST_496_PI426227486	222802354_EZ030742.1_20-439			gi|222802354_EZ030742.1_20-439	Unknown
CUST_498_PI426227486	222802354_EZ030742.1_20-439			gi|222802354_EZ030742.1_20-439	Unknown
CUST_1453_PI426227498	222802444_EZ030832.1_261-899			gi|222802444_EZ030832.1_261-899	Unknown
CUST_1451_PI426227498	222802444_EZ030832.1_261-899			gi|222802444_EZ030832.1_261-899	Unknown
CUST_1452_PI426227498	222802444_EZ030832.1_261-899			gi|222802444_EZ030832.1_261-899	Unknown
CUST_129_PI426266424	222802484_EZ030872.1_32-589			gi|222802484_EZ030872.1_32-589	Unknown
CUST_127_PI426266424	222802484_EZ030872.1_32-589			gi|222802484_EZ030872.1_32-589	Unknown
CUST_216_PI426227893	222802488_EZ030876.1_301-447			gi|222802488_EZ030876.1_301-447	Unknown
CUST_219_PI426227893	222802488_EZ030876.1_662-814			gi|222802488_EZ030876.1_662-814	Unknown
CUST_151_PI426226915	222802688_EZ031076.1_33-539			gi|222802688_EZ031076.1_33-539	Unknown
CUST_153_PI426226915	222802688_EZ031076.1_33-539			gi|222802688_EZ031076.1_33-539	Unknown
CUST_205_PI426264540	222802716_EZ031104.1_202-1450			gi|222802716_EZ031104.1_202-1450	Unknown
CUST_207_PI426264540	222802716_EZ031104.1_202-1450			gi|222802716_EZ031104.1_202-1450	Unknown
CUST_206_PI426264540	222802716_EZ031104.1_202-1450			gi|222802716_EZ031104.1_202-1450	Unknown
CUST_111_PI426264540	222802716_EZ031104.1_202-924			gi|222802716_EZ031104.1_202-924	Unknown
CUST_109_PI426264540	222802716_EZ031104.1_202-924			gi|222802716_EZ031104.1_202-924	Unknown
CUST_110_PI426264540	222802716_EZ031104.1_202-924			gi|222802716_EZ031104.1_202-924	Unknown
CUST_112_PI426264540	222802716_EZ031104.1_887-1450			gi|222802716_EZ031104.1_887-1450	Unknown
CUST_114_PI426264540	222802716_EZ031104.1_887-1450			gi|222802716_EZ031104.1_887-1450	Unknown
CUST_1456_PI426227498	222802720_EZ031108.1_310-486			gi|222802720_EZ031108.1_310-486	Unknown
CUST_1459_PI426227498	222802720_EZ031108.1_90-486			gi|222802720_EZ031108.1_90-486	Unknown
CUST_1457_PI426227498	222802720_EZ031108.1_90-486			gi|222802720_EZ031108.1_90-486	Unknown
CUST_21_PI426245467	222802765_EZ031153.1_1147-1254			gi|222802765_EZ031153.1_1147-1254	Unknown
CUST_18_PI426245467	222802765_EZ031153.1_1737-1922			gi|222802765_EZ031153.1_1737-1922	Unknown
CUST_118_PI426245467	222802765_EZ031153.1_183-1922			gi|222802765_EZ031153.1_183-1922	Unknown
CUST_119_PI426245467	222802765_EZ031153.1_183-1922			gi|222802765_EZ031153.1_183-1922	Unknown
CUST_120_PI426245467	222802765_EZ031153.1_183-1922			gi|222802765_EZ031153.1_183-1922	Unknown
CUST_15_PI426245467	222802765_EZ031153.1_183-554			gi|222802765_EZ031153.1_183-554	Unknown
CUST_13_PI426245467	222802765_EZ031153.1_183-554			gi|222802765_EZ031153.1_183-554	Unknown
CUST_1462_PI426227498	222802841_EZ031229.1_36-197			gi|222802841_EZ031229.1_36-197	Unknown
CUST_501_PI426227486	222802852_EZ031240.1_69-386			gi|222802852_EZ031240.1_69-386	Unknown
CUST_93_PI426227495	222802934_EZ031322.1_70-576			gi|222802934_EZ031322.1_70-576	Unknown
CUST_91_PI426227495	222802934_EZ031322.1_70-576			gi|222802934_EZ031322.1_70-576	Unknown
CUST_187_PI426266274	222802978_EZ031366.1_258-692			gi|222802978_EZ031366.1_258-692	Unknown
CUST_189_PI426266274	222802978_EZ031366.1_258-692			gi|222802978_EZ031366.1_258-692	Unknown
CUST_132_PI426266424	222802984_EZ031372.1_52-447			gi|222802984_EZ031372.1_52-447	Unknown
CUST_130_PI426266424	222802984_EZ031372.1_52-447			gi|222802984_EZ031372.1_52-447	Unknown
CUST_63_PI426227890	222802997_EZ031385.1_589-783			gi|222802997_EZ031385.1_589-783	Unknown
CUST_66_PI426227890	222802997_EZ031385.1_9-527			gi|222802997_EZ031385.1_9-527	Unknown
CUST_64_PI426227890	222802997_EZ031385.1_9-527			gi|222802997_EZ031385.1_9-527	Unknown
CUST_95_PI426227495	222803011_EZ031399.1_25-600			gi|222803011_EZ031399.1_25-600	Unknown
CUST_94_PI426227495	222803011_EZ031399.1_25-600			gi|222803011_EZ031399.1_25-600	Unknown
CUST_96_PI426227495	222803011_EZ031399.1_25-600			gi|222803011_EZ031399.1_25-600	Unknown
CUST_99_PI426227495	222803034_EZ031422.1_295-606			gi|222803034_EZ031422.1_295-606	Unknown
CUST_102_PI426227495	222803034_EZ031422.1_86-244			gi|222803034_EZ031422.1_86-244	Unknown
CUST_70_PI426245467	222803052_EZ031440.1_41-454			gi|222803052_EZ031440.1_41-454	Unknown
CUST_72_PI426245467	222803052_EZ031440.1_41-454			gi|222803052_EZ031440.1_41-454	Unknown
CUST_122_PI426245467	222803052_EZ031440.1_41-977			gi|222803052_EZ031440.1_41-977	Unknown
CUST_123_PI426245467	222803052_EZ031440.1_41-977			gi|222803052_EZ031440.1_41-977	Unknown
CUST_121_PI426245467	222803052_EZ031440.1_41-977			gi|222803052_EZ031440.1_41-977	Unknown
CUST_75_PI426245467	222803052_EZ031440.1_537-644			gi|222803052_EZ031440.1_537-644	Unknown
CUST_78_PI426245467	222803052_EZ031440.1_855-977			gi|222803052_EZ031440.1_855-977	Unknown
CUST_1465_PI426227498	222803129_EZ031517.1_120-1378			gi|222803129_EZ031517.1_120-1378	Unknown
CUST_1464_PI426227498	222803129_EZ031517.1_120-1378			gi|222803129_EZ031517.1_120-1378	Unknown
CUST_1463_PI426227498	222803129_EZ031517.1_120-1378			gi|222803129_EZ031517.1_120-1378	Unknown
CUST_1468_PI426227498	222803129_EZ031517.1_987-1181			gi|222803129_EZ031517.1_987-1181	Unknown
CUST_156_PI426226915	222803147_EZ031535.1_16-465			gi|222803147_EZ031535.1_16-465	Unknown
CUST_159_PI426226915	222803147_EZ031535.1_425-535			gi|222803147_EZ031535.1_425-535	Unknown
CUST_241_PI426246026	222803194_EZ031582.1_20-541			gi|222803194_EZ031582.1_20-541	Unknown
CUST_243_PI426246026	222803194_EZ031582.1_20-541			gi|222803194_EZ031582.1_20-541	Unknown
CUST_246_PI426246026	222803194_EZ031582.1_450-671			gi|222803194_EZ031582.1_450-671	Unknown
CUST_28_PI426264530	222815137_EZ043524.1_39-401			gi|222815137_EZ043524.1_39-401	Unknown
CUST_29_PI426264530	222815137_EZ043524.1_39-401			gi|222815137_EZ043524.1_39-401	Unknown
CUST_30_PI426264530	222815137_EZ043524.1_39-401			gi|222815137_EZ043524.1_39-401	Unknown
CUST_162_PI426226915	226331204_FJ790229.1_1-276			gi|226331204_FJ790229.1_1-276	Unknown
CUST_105_PI426227495	226331212_FJ790233.1_1-426			gi|226331212_FJ790233.1_1-426	Unknown
CUST_1_PI426266433	2267083_AF007889.1_76-417			gi|2267083_AF007889.1_76-417	Unknown
CUST_3_PI426266433	2267083_AF007889.1_76-417			gi|2267083_AF007889.1_76-417	Unknown
CUST_2_PI426266433	2267083_AF007889.1_76-417			gi|2267083_AF007889.1_76-417	Unknown
CUST_156_PI426232940	238557185_FJ939571.1_553-912			gi|238557185_FJ939571.1_553-912	Unknown
CUST_159_PI426232940	238557185_FJ939571.1_88-543			gi|238557185_FJ939571.1_88-543	Unknown
CUST_249_PI426246026	238820527_FJ966875.1_67-672			gi|238820527_FJ966875.1_67-672	Unknown
CUST_247_PI426246026	238820527_FJ966875.1_67-672			gi|238820527_FJ966875.1_67-672	Unknown
CUST_248_PI426246026	238820527_FJ966875.1_67-672			gi|238820527_FJ966875.1_67-672	Unknown
CUST_165_PI426226915	254940033_FJ854646.1_10-300			gi|254940033_FJ854646.1_10-300	Unknown
CUST_168_PI426226915	254940033_FJ854646.1_629-877			gi|254940033_FJ854646.1_629-877	Unknown
CUST_93_PI426245467	262065127_GQ423564.1_75-518			gi|262065127_GQ423564.1_75-518	Unknown
CUST_4_PI426266572	266634783_FJ807389.1_55-3079			gi|266634783_FJ807389.1_55-3079	Unknown
CUST_6_PI426266572	266634783_FJ807389.1_55-3079			gi|266634783_FJ807389.1_55-3079	Unknown
CUST_5_PI426266572	266634783_FJ807389.1_55-3079			gi|266634783_FJ807389.1_55-3079	Unknown
CUST_5_PI426266433	2677833_AF020781.1_156-668			gi|2677833_AF020781.1_156-668	Unknown
CUST_6_PI426266433	2677833_AF020781.1_156-668			gi|2677833_AF020781.1_156-668	Unknown
CUST_4_PI426266433	2677833_AF020781.1_156-668			gi|2677833_AF020781.1_156-668	Unknown
CUST_3_PI426232937	27372282_AB086878.1_289-399			gi|27372282_AB086878.1_289-399	Unknown
CUST_6_PI426232937	27372282_AB086878.1_600-725			gi|27372282_AB086878.1_600-725	Unknown
CUST_8_PI426232937	27372282_AB086878.1_8-877			gi|27372282_AB086878.1_8-877	Unknown
CUST_7_PI426232937	27372282_AB086878.1_8-877			gi|27372282_AB086878.1_8-877	Unknown
CUST_9_PI426232937	27372282_AB086878.1_8-877			gi|27372282_AB086878.1_8-877	Unknown
CUST_14_PI426232937	281331149_AB456561.1_1-1074			gi|281331149_AB456561.1_1-1074	Unknown
CUST_13_PI426232937	281331149_AB456561.1_1-1074			gi|281331149_AB456561.1_1-1074	Unknown
CUST_15_PI426232937	281331149_AB456561.1_1-1074			gi|281331149_AB456561.1_1-1074	Unknown
CUST_90_PI426246026	2827053_AF013738.1_411-686			gi|2827053_AF013738.1_411-686	Unknown
CUST_93_PI426246026	2827053_AF013738.1_81-356			gi|2827053_AF013738.1_81-356	Unknown
CUST_162_PI426232940	288950262_GQ501333.1_22-495			gi|288950262_GQ501333.1_22-495	Unknown
CUST_164_PI426232940	288950263_GQ501334.1_22-495			gi|288950263_GQ501334.1_22-495	Unknown
CUST_166_PI426232940	288950264_GQ501335.1_22-495			gi|288950264_GQ501335.1_22-495	Unknown
CUST_171_PI426232940	288950265_GQ501336.1_22-495			gi|288950265_GQ501336.1_22-495	Unknown
CUST_173_PI426232940	288950266_GQ501337.1_136-375			gi|288950266_GQ501337.1_136-375	Unknown
CUST_175_PI426232940	288950267_GQ501338.1_22-495			gi|288950267_GQ501338.1_22-495	Unknown
CUST_180_PI426232940	288950268_GQ501339.1_4-432			gi|288950268_GQ501339.1_4-432	Unknown
CUST_182_PI426232940	288950269_GQ501340.1_13-372			gi|288950269_GQ501340.1_13-372	Unknown
CUST_184_PI426232940	288950270_GQ501341.1_22-492			gi|288950270_GQ501341.1_22-492	Unknown
CUST_189_PI426232940	288950271_GQ501342.1_22-492			gi|288950271_GQ501342.1_22-492	Unknown
CUST_192_PI426232940	288950272_GQ501343.1_22-477			gi|288950272_GQ501343.1_22-477	Unknown
CUST_195_PI426232940	288950274_GQ501345.1_22-495			gi|288950274_GQ501345.1_22-495	Unknown
CUST_193_PI426232940	288950274_GQ501345.1_22-495			gi|288950274_GQ501345.1_22-495	Unknown
CUST_196_PI426232940	288950275_GQ501346.1_22-447			gi|288950275_GQ501346.1_22-447	Unknown
CUST_198_PI426232940	288950275_GQ501346.1_22-447			gi|288950275_GQ501346.1_22-447	Unknown
CUST_201_PI426232940	288950276_GQ501347.1_22-492			gi|288950276_GQ501347.1_22-492	Unknown
CUST_202_PI426232940	288950277_GQ501348.1_22-495			gi|288950277_GQ501348.1_22-495	Unknown
CUST_205_PI426232940	288950278_GQ501349.1_22-471			gi|288950278_GQ501349.1_22-471	Unknown
CUST_207_PI426232940	288950278_GQ501349.1_22-471			gi|288950278_GQ501349.1_22-471	Unknown
CUST_210_PI426232940	288950279_GQ501350.1_22-495			gi|288950279_GQ501350.1_22-495	Unknown
CUST_213_PI426232940	288950280_GQ501351.1_22-495			gi|288950280_GQ501351.1_22-495	Unknown
CUST_216_PI426232940	288950281_GQ501352.1_22-495			gi|288950281_GQ501352.1_22-495	Unknown
CUST_219_PI426232940	288950282_GQ501353.1_10-438			gi|288950282_GQ501353.1_10-438	Unknown
CUST_222_PI426232940	288950283_GQ501354.1_22-492			gi|288950283_GQ501354.1_22-492	Unknown
CUST_225_PI426232940	288950284_GQ501355.1_22-495			gi|288950284_GQ501355.1_22-495	Unknown
CUST_228_PI426232940	288950285_GQ501356.1_22-477			gi|288950285_GQ501356.1_22-477	Unknown
CUST_231_PI426232940	288950286_GQ501357.1_7-480			gi|288950286_GQ501357.1_7-480	Unknown
CUST_234_PI426232940	288950291_GQ501362.1_22-444			gi|288950291_GQ501362.1_22-444	Unknown
CUST_232_PI426232940	288950291_GQ501362.1_22-444			gi|288950291_GQ501362.1_22-444	Unknown
CUST_235_PI426232940	288950295_GQ501366.1_22-351			gi|288950295_GQ501366.1_22-351	Unknown
CUST_237_PI426232940	288950295_GQ501366.1_22-351			gi|288950295_GQ501366.1_22-351	Unknown
CUST_238_PI426232940	288950296_GQ501367.1_22-495			gi|288950296_GQ501367.1_22-495	Unknown
CUST_240_PI426232940	288950296_GQ501367.1_22-495			gi|288950296_GQ501367.1_22-495	Unknown
CUST_241_PI426232940	288950297_GQ501368.1_22-477			gi|288950297_GQ501368.1_22-477	Unknown
CUST_243_PI426232940	288950297_GQ501368.1_22-477			gi|288950297_GQ501368.1_22-477	Unknown
CUST_246_PI426232940	288950299_GQ501370.1_22-477			gi|288950299_GQ501370.1_22-477	Unknown
CUST_249_PI426232940	288950300_GQ501371.1_22-444			gi|288950300_GQ501371.1_22-444	Unknown
CUST_252_PI426232940	288950301_GQ501372.1_22-450			gi|288950301_GQ501372.1_22-450	Unknown
CUST_255_PI426232940	288950302_GQ501373.1_22-492			gi|288950302_GQ501373.1_22-492	Unknown
CUST_258_PI426232940	288950303_GQ501374.1_172-438			gi|288950303_GQ501374.1_172-438	Unknown
CUST_256_PI426232940	288950303_GQ501374.1_172-438			gi|288950303_GQ501374.1_172-438	Unknown
CUST_261_PI426232940	288950304_GQ501375.1_22-489			gi|288950304_GQ501375.1_22-489	Unknown
CUST_259_PI426232940	288950304_GQ501375.1_22-489			gi|288950304_GQ501375.1_22-489	Unknown
CUST_264_PI426232940	288950305_GQ501376.1_22-477			gi|288950305_GQ501376.1_22-477	Unknown
CUST_262_PI426232940	288950305_GQ501376.1_22-477			gi|288950305_GQ501376.1_22-477	Unknown
CUST_267_PI426232940	288950306_GQ501377.1_22-459			gi|288950306_GQ501377.1_22-459	Unknown
CUST_265_PI426232940	288950306_GQ501377.1_22-459			gi|288950306_GQ501377.1_22-459	Unknown
CUST_266_PI426232940	288950306_GQ501377.1_22-459			gi|288950306_GQ501377.1_22-459	Unknown
CUST_270_PI426232940	288950307_GQ501378.1_22-492			gi|288950307_GQ501378.1_22-492	Unknown
CUST_273_PI426232940	288950308_GQ501379.1_22-456			gi|288950308_GQ501379.1_22-456	Unknown
CUST_276_PI426232940	288950309_GQ501380.1_22-468			gi|288950309_GQ501380.1_22-468	Unknown
CUST_274_PI426232940	288950309_GQ501380.1_22-468			gi|288950309_GQ501380.1_22-468	Unknown
CUST_277_PI426232940	288950310_GQ501381.1_22-468			gi|288950310_GQ501381.1_22-468	Unknown
CUST_279_PI426232940	288950310_GQ501381.1_22-468			gi|288950310_GQ501381.1_22-468	Unknown
CUST_282_PI426232940	288950311_GQ501382.1_22-450			gi|288950311_GQ501382.1_22-450	Unknown
CUST_280_PI426232940	288950311_GQ501382.1_22-450			gi|288950311_GQ501382.1_22-450	Unknown
CUST_283_PI426232940	288950312_GQ501383.1_22-465			gi|288950312_GQ501383.1_22-465	Unknown
CUST_285_PI426232940	288950312_GQ501383.1_22-465			gi|288950312_GQ501383.1_22-465	Unknown
CUST_287_PI426232940	288950313_GQ501384.1_22-495			gi|288950313_GQ501384.1_22-495	Unknown
CUST_288_PI426232940	288950313_GQ501384.1_22-495			gi|288950313_GQ501384.1_22-495	Unknown
CUST_291_PI426232940	288950314_GQ501385.1_13-465			gi|288950314_GQ501385.1_13-465	Unknown
CUST_289_PI426232940	288950314_GQ501385.1_13-465			gi|288950314_GQ501385.1_13-465	Unknown
CUST_294_PI426232940	288950315_GQ501386.1_13-474			gi|288950315_GQ501386.1_13-474	Unknown
CUST_292_PI426232940	288950315_GQ501386.1_13-474			gi|288950315_GQ501386.1_13-474	Unknown
CUST_297_PI426232940	288950316_GQ501387.1_21-446			gi|288950316_GQ501387.1_21-446	Unknown
CUST_295_PI426232940	288950316_GQ501387.1_21-446			gi|288950316_GQ501387.1_21-446	Unknown
CUST_299_PI426232940	288950317_GQ501388.1_10-447			gi|288950317_GQ501388.1_10-447	Unknown
CUST_303_PI426232940	288950318_GQ501389.1_22-453			gi|288950318_GQ501389.1_22-453	Unknown
CUST_301_PI426232940	288950318_GQ501389.1_22-453			gi|288950318_GQ501389.1_22-453	Unknown
CUST_305_PI426232940	288950319_GQ501390.1_13-483			gi|288950319_GQ501390.1_13-483	Unknown
CUST_304_PI426232940	288950319_GQ501390.1_13-483			gi|288950319_GQ501390.1_13-483	Unknown
