ProbeID	PrimaryAccession	RefSeqAccession	GenbankAccession	UniGeneID	EntrezGeneID	GeneSymbol	GeneName	EnsemblID	TIGRID	GO	Description	GenomicCoordinates	Cytoband
CUST_22_PI426227495	222783851_EZ012511.1_237-1538												
CUST_500_PI426227498	222781484_EZ010155.1_950-1108												
CUST_177_PI426232937	AY149164.1												
CUST_186_PI426266274	222801996_EZ030384.1_31-2558												
CUST_47_PI426227890	222785800_EZ014282.1_163-987												
CUST_133_PI426266615	AJ884906_137_171												
CUST_9_PI426266363	222779537_EZ008208.1_284-424												
CUST_201_PI426232937	AY160084.1												
CUST_43_PI426266615	Ac_16_101_135												
CUST_512_PI426227498	222781507_EZ010178.1_94-1528												
CUST_114_PI426266349	222785263_EZ013897.1_21-962												
CUST_33_PI426227498	222544994_EZ001184.1_282-464												
CUST_1105_PI426227498	222790172_EZ018566.1_628-819												
CUST_30_PI426267032	168989246_DQ483007.1_919-1035												
CUST_62_PI426227498	222545356_EZ001546.1_771-950												
CUST_303_PI426266615	MGID_293_110_145												
CUST_46_PI426266349	222546707_EZ002897.1_1739-2368												
CUST_3_PI426267032	168989242_DQ483003.1_38-1426												
CUST_3_PI426266360	157154661_EU022128.1_89-403												
CUST_48_PI426227890	222785800_EZ014282.1_163-987												
CUST_312_PI426227486	222785274_EZ013908.1_61-1240												
CUST_15_PI426226214	222783454_EZ012117.1_50-355												
CUST_12_PI426227881	159024327_EU116937.1_108-761												
CUST_1_PI426266267	6088075_AB033195.1_39-647												
CUST_1343_PI426227498	222800587_EZ028975.1_127-1184												
CUST_358_PI426227486	222787202_EZ015674.1_334-1375												
CUST_115_PI426227486	222781443_EZ010114.1_4-1214												
CUST_32_PI426264530	222785217_EZ013851.1_361-498												
CUST_6_PI426226825	222784709_EZ013347.1_552-1409												
CUST_3_PI426226214	222795924_EZ024312.1_34-240												
CUST_122_PI426226825	222801086_EZ029474.1_140-940												
CUST_13_PI426267032	109895125_DQ647776.1_101-739												
CUST_236_PI426227486	222783585_EZ012248.1_182-1212												
CUST_3_PI426227492	222546143_EZ002333.1_346-471												
CUST_136_PI426266317	222789661_EZ018093.1_132-440												
CUST_225_PI426246026	222793662_EZ022050.1_232-429												
CUST_423_PI426227486	222794835_EZ023223.1_38-562												
CUST_358_PI426266615	MGID_991_101_135												
CUST_15_PI426244603	154814309_EU035527.1_1-678												
CUST_123_PI426226868	222795748_EZ024136.1_119-882												
CUST_24_PI426244603	187564263_EU498722.1_1-693												
CUST_4_PI426266274	222544682_EZ000872.1_12-449												
CUST_51_PI426227893	222780930_EZ009601.1_82-366												
CUST_220_PI426266615	DQ309546_134_168												
CUST_159_PI426266615	AY532062_423_457												
CUST_964_PI426227498	222785811_EZ014293.1_267-383												
CUST_917_PI426227498	222785568_EZ014080.1_39-815												
CUST_383_PI426266615	SpkCtrl:												
CUST_42_PI426266278	222790529_EZ018917.1_929-1120												
CUST_615_PI426227498	222783048_EZ011717.1_71-577												
CUST_340_PI426227486	222785850_EZ014332.1_91-1971												
CUST_225_PI426232940	288950284_GQ501355.1_22-495												
CUST_82_PI426266274	222785006_EZ013640.1_94-937												
CUST_479_PI426227498	222781473_EZ010144.1_131-259												
CUST_126_PI426226915	222785305_EZ013939.1_82-408												
CUST_76_PI426232940	32454978_AY314972.1_8-502												
CUST_363_PI426227486	222787719_EZ016191.1_239-1586												
CUST_308_PI426227498	222551406_EZ007319.1_25-204												
CUST_6_PI426264540	222786977_EZ015449.1_67-330												
CUST_460_PI426227486	222798364_EZ026752.1_6-1264												
CUST_105_PI426227486	222779869_EZ008540.1_96-200												
CUST_51_PI426266349	222546707_EZ002897.1_1929-2054												
CUST_3_PI426244589	222794710_EZ023098.1_17-553												
CUST_114_PI426266271	222784918_EZ013552.1_307-1317												
CUST_33_PI426266360	222795179_EZ023567.1_163-624												
CUST_51_PI426232940	31505732_AY289702.1_88-915												
CUST_126_PI426264540	222788032_EZ016504.1_109-741												
CUST_372_PI426227498	222779661_EZ008332.1_76-1098												
CUST_264_PI426266615	L11067_2837_2871												
CUST_322_PI426266615	MGID_47_139_173												
CUST_102_PI426227495	222803034_EZ031422.1_86-244												
CUST_154_PI426227486	222782504_EZ011175.1_293-1065												
CUST_186_PI426265159	222801996_EZ030384.1_1107-1631												
CUST_501_PI426227486	222802852_EZ031240.1_69-386												
CUST_178_PI426266615	CX_cont(19c4)_10_44												
CUST_14_PI426247733	222547206_EZ003119.1_23-241												
CUST_137_PI426266615	AY149139_241_275												
CUST_24_PI426245463	222798880_EZ027268.1_25-924												
CUST_96_PI426266424	222785343_EZ013977.1_12-221												
CUST_644_PI426227498	222783213_EZ011882.1_522-797												
CUST_300_PI426266615	MGID_289_17_51												
CUST_6_PI426247727	222548852_EZ004765.1_7-219												
CUST_1_PI426265162	222544499_EZ000689.1_53-478												
CUST_872_PI426227498	222785286_EZ013920.1_1989-2264												
CUST_56_PI426232937	AJ884904.1												
CUST_216_PI426227486	222783304_EZ011969.1_163-321												
CUST_84_PI426266424	222784752_EZ013388.1_637-789												
CUST_146_PI426266615	AY181557_121_155												
CUST_2_PI426246035	222795584_EZ023972.1_4-513												
CUST_15_PI426244589	222546496_EZ002686.1_1083-1574												
CUST_256_PI426232937	EU179715.1												
CUST_16_PI426266366	222784189_EZ012847.1_55-246												
CUST_444_PI426227498	222781404_EZ010075.1_204-1457												
CUST_165_PI426232937	AY149161.1												
CUST_1186_PI426227498	222795206_EZ023594.1_271-456												
CUST_2_PI426232934	62767032_AY916504.1_1018-1623												
CUST_213_PI426226825	222784955_EZ013589.1_166-1471												
CUST_456_PI426227486	222797707_EZ026095.1_1951-2148												
CUST_16_PI426226868	222546138_EZ002328.1_625-1140												
CUST_1135_PI426227498	222791089_EZ019477.1_30-982												
CUST_49_PI426227495	222786780_EZ015252.1_144-791												
CUST_30_PI426226903	222784833_EZ013467.1_1185-1304												
CUST_90_PI426246026	2827053_AF013738.1_411-686												
CUST_2_PI426244597	222782860_EZ011531.1_9-206												
CUST_777_PI426227498	222784566_EZ013212.1_13-774												
CUST_64_PI426266271	222782518_EZ011189.1_17-488												
CUST_143_PI426227498	222546223_EZ002413.1_302-526												
CUST_35_PI426264530	222780605_EZ009276.1_240-416												
CUST_11_PI426244603	AB209969.1												
CUST_1115_PI426227498	222790385_EZ018773.1_190-696												
CUST_9_PI426247723	EZ029226.1												
CUST_14_PI426266566	169635058												
CUST_27_PI426226903	222783039_EZ011708.1_21-332												
CUST_9_PI426266267	222547501_EZ003414.1_90-212												
CUST_23_PI426264540	222546061_EZ002251.1_370-765												
CUST_531_PI426227498	222782302_EZ010973.1_136-762												
CUST_43_PI426266278	222790529_EZ018917.1_97-1120												
CUST_3_PI426266363	222546520_EZ002710.1_355-702												
CUST_1100_PI426227498	222790172_EZ018566.1_59-819												
CUST_228_PI426266615	DQ351254_329_363												
CUST_75_PI426227495	222795387_EZ023775.1_1342-1575												
CUST_30_PI426227890	222549316_EZ005229.1_28-246												
CUST_64_PI426266311	222785024_EZ013658.1_697-870												
CUST_29_PI426226825	222781461_EZ010132.1_140-790												
CUST_638_PI426227498	222783213_EZ011882.1_28-1191												
CUST_37_PI426227495	222784547_EZ013195.1_54-401												
CUST_64_PI426266360	222800253_EZ028641.1_101-823												
CUST_26_PI426244589	222787391_EZ015863.1_386-985												
CUST_64_PI426265159	222783804_EZ012464.1_66-767												
CUST_58_PI426266278	222790560_EZ018948.1_259-1483												
CUST_54_PI426227893	222781860_EZ010531.1_461-565												
CUST_87_PI426266271	222783517_EZ012180.1_47-328												
CUST_120_PI426227486	222781667_EZ010338.1_58-1246												
CUST_9_PI426232937	27372282_AB086878.1_8-877												
CUST_137_PI426232940	160430743_EU130573.1_151-1338												
CUST_10_PI426232931	168989227_DQ482988.1_284-421												
CUST_4_PI426266566	75858822												
CUST_376_PI426266615	SedC(C9)_2_23_57												
CUST_344_PI426227498	222779076_EZ007747.1_1265-1498												
CUST_329_PI426227486	222785660_EZ014172.1_128-1081												
CUST_18_PI426264540	222795350_EZ023738.1_648-1316												
CUST_413_PI426227498	222781256_EZ009927.1_137-349												
CUST_44_PI426247733	222801713_EZ030101.1_32-1581												
CUST_283_PI426232937	FN646418.1												
CUST_60_PI426266317	222782121_EZ010792.1_345-1193												
CUST_96_PI426227486	222551312_EZ007225.1_157-273												
CUST_1192_PI426227498	222795487_EZ023875.1_24-275												
CUST_126_PI426266317	222788530_EZ017002.1_108-227												
CUST_87_PI426266349	222781944_EZ010615.1_142-510												
CUST_54_PI426266615	Ac_19_241_276												
CUST_1_PI426244589	222794710_EZ023098.1_17-553												
CUST_276_PI426227486	222784392_EZ013050.1_13-553												
CUST_42_PI426266360	222799487_EZ027875.1_2-1048												
CUST_10_PI426232937	60222981_AB158781.1_77-1042												
CUST_227_PI426266615	DQ351254_329_363												
CUST_193_PI426232940	288950274_GQ501345.1_22-495												
CUST_36_PI426245467	222794281_EZ022669.1_24-278												
CUST_1126_PI426227498	222791013_EZ019401.1_459-587												
CUST_150_PI426226868	222784596_EZ013242.1_35-136												
CUST_17_PI426244597	222784716_EZ013354.1_1649-1765												
CUST_3_PI426266267	6088075_AB033195.1_39-647												
CUST_331_PI426266615	MGID_585_193_227												
CUST_37_PI426266278	222785881_EZ014363.1_5-280												
CUST_9_PI426266271	222546406_EZ002596.1_1091-1582												
CUST_290_PI426227486	222784978_EZ013612.1_57-598												
CUST_1027_PI426227498	222787221_EZ015693.1_70-873												
CUST_36_PI426266274	222781550_EZ010221.1_1021-1209												
CUST_310_PI426232937	FN646424.1												
CUST_37_PI426227881	222800145_EZ028533.1_87-533												
CUST_3_PI426266274	62767034_AY916505.1_45-470												
CUST_3_PI426227884	222547296_EZ003209.1_11-226												
CUST_1378_PI426227498	222801063_EZ029451.1_222-1511												
CUST_42_PI426227495	222785523_EZ014035.1_43-321												
CUST_80_PI426232940	32454980_AY314973.1_63-1328												
CUST_112_PI426266615	AF245689_270_304												
CUST_302_PI426227498	222551184_EZ007097.1_131-253												
CUST_6_PI426266363	222779537_EZ008208.1_10-999												
CUST_59_PI426227498	222545356_EZ001546.1_165-602												
CUST_1363_PI426227498	222801063_EZ029451.1_1024-1155												
CUST_3_PI426246035	222795584_EZ023972.1_4-513												
CUST_7_PI426266366	222784189_EZ012847.1_251-412												
CUST_63_PI426266615	Ac_22_152_186												
CUST_111_PI426266317	222785658_EZ014170.1_40-150												
CUST_26_PI426226214	222795924_EZ024312.1_34-1561												
CUST_6_PI426232931	168989226_DQ482987.1_543-794												
CUST_932_PI426227498	222785649_EZ014161.1_275-580												
CUST_1151_PI426227498	222791541_EZ019929.1_44-478												
CUST_171_PI426226825	222551519_EZ007432.1_33-185												
CUST_784_PI426227498	222784611_EZ013255.1_55-681												
CUST_5_PI426266366	222782973_EZ011643.1_57-401												
CUST_19_PI426245463	222798880_EZ027268.1_25-1626												
CUST_39_PI426245467	222545280_EZ001470.1_706-1074												
CUST_476_PI426227486	222800265_EZ028653.1_28-1279												
CUST_15_PI426266366	222784189_EZ012847.1_413-658												
CUST_112_PI426266349	222785263_EZ013897.1_21-962												
CUST_1415_PI426227498	222801338_EZ029726.1_8-878												
CUST_108_PI426266317	222785658_EZ014170.1_26-163												
CUST_22_PI426266615	Ac_1_13_47												
CUST_359_PI426266615	MGID_991_101_135												
CUST_35_PI426232931	300807382_HM156698.1_1069-1305												
CUST_51_PI426232937	AJ884899.1												
CUST_5_PI426232931	168989226_DQ482987.1_543-794												
CUST_2_PI426264530	222784674_EZ013314.1_27-134												
CUST_27_PI426266363	222783379_EZ012044.1_24-509												
CUST_171_PI426264540	222782676_EZ011347.1_32-970												
CUST_153_PI426226825	222781465_EZ010136.1_32-604												
CUST_211_PI426266615	DQ309537_121_155												
CUST_52_PI426232937	AJ884900.1												
CUST_65_PI426227884	222785329_EZ013963.1_8-1024												
CUST_144_PI426266274	222799455_EZ027843.1_48-1009												
CUST_313_PI426232937	FN646425.1												
CUST_54_PI426227486	222548699_EZ004612.1_20-234												
CUST_4_PI426247727	222548852_EZ004765.1_7-219												
CUST_405_PI426227486	222791972_EZ020360.1_69-460												
CUST_15_PI426232937	281331149_AB456561.1_1-1074												
CUST_78_PI426227486	222550240_EZ006153.1_61-225												
CUST_222_PI426232937	AY160087.1												
CUST_42_PI426266424	222781356_EZ010027.1_57-581												
CUST_106_PI426266615	AF013738_105_139												
CUST_71_PI426266615	Ac_25_10_44												
CUST_64_PI426227896	222801301_EZ029689.1_419-1269												
CUST_160_PI426227486	222782598_EZ011269.1_360-1739												
CUST_54_PI426226915	222545700_EZ001890.1_1354-1539												
CUST_247_PI426227486	222783827_EZ012487.1_9-1425												
CUST_121_PI426266615	AF323688_1006_1041												
CUST_21_PI426246029	222784062_EZ012720.1_471-1160												
CUST_144_PI426266349	222787912_EZ016384.1_59-553												
CUST_3_PI426232937	27372282_AB086878.1_289-399												
CUST_72_PI426266349	222550810_EZ006723.1_5-202												
CUST_113_PI426266271	222784918_EZ013552.1_307-1317												
CUST_9_PI426266308	222548937_EZ004850.1_22-225												
CUST_60_PI426266274	222782421_EZ011092.1_370-537												
CUST_39_PI426226868	222546206_EZ002396.1_62-253												
CUST_50_PI426264530	222780605_EZ009276.1_50-1017												
CUST_42_PI426227893	222779588_EZ008259.1_73-243												
CUST_51_PI426266615	Ac_18_111_145												
CUST_288_PI426266615	MGID_213_111_145												
CUST_2_PI426266267	6088075_AB033195.1_39-647												
CUST_27_PI426226868	222784308_EZ012966.1_91-564												
CUST_139_PI426265159	222793640_EZ022028.1_710-1177												
CUST_336_PI426266615	MGID_62_111_146												
CUST_1057_PI426227498	222788731_EZ017203.1_15-725												
CUST_182_PI426266615	CX_sal(19c4)_13_47												
CUST_100_PI426264540	222799525_EZ027913.1_993-1520												
CUST_1397_PI426227498	222801268_EZ029656.1_145-1299												
CUST_391_PI426266615	Y17848_1575_1609												
CUST_21_PI426267032	133856037_EF133951.1_101-712												
CUST_66_PI426227495	222794661_EZ023049.1_1591-1848												
CUST_629_PI426227498	222783088_EZ011757.1_112-852												
CUST_18_PI426266271	222546768_EZ002958.1_79-213												
CUST_33_PI426232940	31505712_AY289692.1_88-912												
CUST_240_PI426232937	DQ174708.1												
CUST_45_PI426244589	222544872_EZ001062.1_3076-3216												
CUST_362_PI426266615	Np_145_179												
CUST_961_PI426227498	222785786_EZ014268.1_581-757												
CUST_4_PI426227955	87116472_AB231900.1_58-1340												
CUST_75_PI426227884	222801530_EZ029918.1_1135-1245												
CUST_660_PI426227498	222783292_EZ011959.1_291-1142												
CUST_12_PI426266274	222546153_EZ002343.1_758-1393												
CUST_361_PI426266615	Np_145_179												
CUST_39_PI426227495	222784547_EZ013195.1_54-401												
CUST_3_PI426264540	222801513_EZ029901.1_50-226												
CUST_11_PI426227492	222787982_EZ016454.1_1-2115												
CUST_129_PI426266349	222785618_EZ014130.1_70-384												
CUST_98_PI426266349	222783542_EZ012205.1_110-802												
CUST_204_PI426266615	DQ309521_129_163												
CUST_198_PI426265159	222801996_EZ030384.1_2060-2179												
CUST_10_PI426226868	222784869_EZ013503.1_9-887												
CUST_368_PI426227498	222779661_EZ008332.1_1070-1186												
CUST_42_PI426266311	222781618_EZ010289.1_782-901												
CUST_42_PI426244589	222544872_EZ001062.1_584-823												
CUST_9_PI426227881	157154655_EU022125.1_97-621												
CUST_84_PI426246026	205321387_AB441331.1_254-430												
CUST_381_PI426266615	SedC(E9)_105_140												
CUST_60_PI426246032	222787354_EZ015826.1_437-718												
